PWDR PG3_45611.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   9   5  -6   4   0.48766  11009.62  15.82020     0.171     0.149    34.540     0.273     0.159     0.689     0.003
  10   0  -9   2   0.48756  11007.29  15.81697     1.460     1.271    17.255     0.273     0.159     0.689     0.011
   6   7   0   4   0.48717  10998.47  15.80478     0.167     0.143    34.400     0.273     0.159     0.689     0.002
   5   6  -8   4   0.48711  10997.05  15.80282     0.881     0.755    34.382     0.274     0.159     0.689     0.013
   3   5   6   4   0.48709  10996.64  15.80225     0.347     0.298    34.377     0.274     0.159     0.689     0.005
   3   6  -8   4   0.48698  10994.17  15.79884     1.322     1.127    34.346     0.274     0.159     0.688     0.020
   1   0   9   2   0.48677  10989.45  15.79234     2.047     1.718    17.144     0.274     0.159     0.688     0.015
   9   4  -8   4   0.48665  10986.70  15.78854     0.527     0.437    34.253     0.274     0.159     0.688     0.008
   1   4   8   4   0.48601  10972.36  15.76879     0.223     0.180    34.074     0.274     0.159     0.687     0.003
   9   3  -9   4   0.48574  10966.31  15.76047     0.122     0.100    33.999     0.274     0.159     0.687     0.002
  11   1  -4   4   0.48570  10965.37  15.75918     0.509     0.417    33.988     0.274     0.159     0.687     0.007
  11   0  -7   2   0.48561  10963.27  15.75629     3.789     3.126    16.981     0.274     0.159     0.686     0.028
   9   0 -10   2   0.48559  10962.90  15.75578     1.310     1.082    16.979     0.274     0.159     0.686     0.010
  10   3  -2   4   0.48549  10960.63  15.75266     0.203     0.168    33.929     0.274     0.159     0.686     0.003
   8   6  -2   4   0.48539  10958.33  15.74951     0.266     0.223    33.901     0.275     0.159     0.686     0.004
  10   4  -5   4   0.48536  10957.53  15.74840     3.105     2.610    33.891     0.275     0.159     0.686     0.045
   8   3   2   4   0.48521  10954.21  15.74385     0.526     0.448    33.850     0.275     0.159     0.686     0.008
   6   6   2   4   0.48517  10953.35  15.74267     0.497     0.425    33.839     0.275     0.159     0.686     0.007
   7   1   4   4   0.48514  10952.54  15.74156     0.633     0.544    33.829     0.275     0.159     0.686     0.009
   0   3   9   4   0.48511  10951.87  15.74064     0.099     0.086    33.821     0.275     0.159     0.686     0.001
   1   0 -10   2   0.48496  10948.65  15.73623     1.712     1.507    16.890     0.275     0.159     0.686     0.012
   8   4  -9   4   0.48490  10947.18  15.73421     0.451     0.401    33.763     0.275     0.159     0.685     0.007
   5   8  -2   4   0.48480  10944.95  15.73115     1.479     1.339    33.735     0.275     0.159     0.685     0.021
   4   0   7   2   0.48478  10944.58  15.73065     2.802     2.543    16.865     0.275     0.159     0.685     0.020
   5   4   5   4   0.48477  10944.19  15.73011     3.109     2.830    33.726     0.275     0.159     0.685     0.045
   3   8   2   4   0.48467  10942.11  15.72726     1.556     1.432    33.700     0.275     0.159     0.685     0.023
  10   1  -9   4   0.48451  10938.46  15.72226     1.658     1.538    33.655     0.275     0.159     0.685     0.024
   1   4  -9   4   0.48440  10936.00  15.71890     0.342     0.317    33.625     0.275     0.159     0.685     0.005
   5   8  -3   4   0.48433  10934.30  15.71657     0.494     0.457    33.604     0.275     0.159     0.685     0.007
   2   8   3   4   0.48416  10930.58  15.71148     0.436     0.402    33.559     0.275     0.159     0.684     0.006
   7   7  -3   4   0.48385  10923.49  15.70179     1.926     1.781    33.471     0.275     0.160     0.684     0.028
   6   7  -6   4   0.48375  10921.36  15.69888     0.069     0.064    33.445     0.275     0.160     0.684     0.001
   1   1   9   4   0.48374  10920.95  15.69833     1.581     1.471    33.440     0.275     0.160     0.684     0.023
  10   4  -4   4   0.48365  10919.03  15.69571     0.002     0.002    33.417     0.275     0.160     0.684     0.000
   4   7   3   4   0.48359  10917.67  15.69384     1.643     1.542    33.400     0.276     0.160     0.684     0.024
   0   7   6   4   0.48347  10915.01  15.69022     0.414     0.391    33.368     0.276     0.160     0.683     0.006
   6   0 -11   2   0.48326  10910.23  15.68369     0.672     0.642    16.655     0.276     0.160     0.683     0.005
   7   7  -4   4   0.48319  10908.67  15.68157     3.121     2.991    33.290     0.276     0.160     0.683     0.045
   5   0 -11   2   0.48318  10908.30  15.68106     0.644     0.618    16.643     0.276     0.160     0.683     0.005
   6   4   4   4   0.48315  10907.77  15.68034     0.317     0.304    33.279     0.276     0.160     0.683     0.005
   6   5  -9   4   0.48304  10905.28  15.67695     0.009     0.009    33.249     0.276     0.160     0.683     0.000
  10   2  -1   4   0.48300  10904.41  15.67577     0.069     0.066    33.238     0.276     0.160     0.683     0.001
   3   7   4   4   0.48288  10901.65  15.67200     3.128     3.032    33.205     0.276     0.160     0.683     0.045
   9   2   1   4   0.48286  10901.08  15.67123     0.017     0.016    33.198     0.276     0.160     0.683     0.000
   3   5  -9   4   0.48283  10900.54  15.67050     0.042     0.041    33.191     0.276     0.160     0.683     0.001
   3   8  -5   4   0.48270  10897.62  15.66651     0.879     0.853    33.156     0.276     0.160     0.682     0.013
   2   8  -5   4   0.48266  10896.74  15.66532     0.674     0.654    33.145     0.276     0.160     0.682     0.010
  11   1  -7   4   0.48260  10895.26  15.66330     0.359     0.348    33.127     0.276     0.160     0.682     0.005
   9   1 -10   4   0.48258  10894.89  15.66280     2.219     2.148    33.122     0.276     0.160     0.682     0.032
   8   6  -6   4   0.48239  10890.45  15.65677     0.141     0.136    33.068     0.276     0.160     0.682     0.002
   8   5  -8   4   0.48232  10888.97  15.65475     0.408     0.392    33.051     0.276     0.160     0.682     0.006
   1   1 -10   4   0.48196  10880.91  15.64380     1.610     1.549    32.953     0.276     0.160     0.681     0.023
   2   6   6   4   0.48192  10879.97  15.64253     0.256     0.247    32.941     0.276     0.160     0.681     0.004
   0   5   8   4   0.48182  10877.80  15.63958     0.034     0.033    32.915     0.277     0.160     0.681     0.000
  10   4  -6   4   0.48179  10876.91  15.63838     0.072     0.070    32.904     0.277     0.160     0.681     0.001
   4   1   7   4   0.48179  10876.91  15.63838     0.238     0.231    32.904     0.277     0.160     0.681     0.003
   4   4   6   4   0.48114  10862.31  15.61858     0.653     0.635    32.728     0.277     0.160     0.680     0.009
  11   2  -5   4   0.48094  10857.77  15.61244     2.223     2.125    32.673     0.277     0.160     0.680     0.031
   9   5  -2   4   0.48049  10847.58  15.59865     3.433     3.221    32.551     0.277     0.160     0.679     0.048
   6   1 -11   4   0.48029  10843.19  15.59273     2.227     2.086    32.498     0.277     0.160     0.679     0.031
   6   2   5   4   0.48029  10843.07  15.59256     1.687     1.580    32.497     0.277     0.160     0.679     0.024
   7   5   2   4   0.48024  10842.05  15.59119     3.405     3.188    32.485     0.277     0.160     0.679     0.048
   5   1 -11   4   0.48021  10841.29  15.59016     2.812     2.631    32.476     0.277     0.160     0.679     0.039
   5   8  -1   4   0.48004  10837.42  15.58494     3.524     3.282    32.429     0.278     0.160     0.679     0.049
   4   8   1   4   0.47997  10835.87  15.58285     2.934     2.724    32.411     0.278     0.160     0.678     0.041
  11   2  -6   4   0.47993  10834.93  15.58158     0.179     0.165    32.399     0.278     0.160     0.678     0.002
  10   3  -8   4   0.47990  10834.29  15.58072     0.045     0.042    32.392     0.278     0.160     0.678     0.001
   4   7  -7   4   0.47988  10833.94  15.58025     2.301     2.126    32.388     0.278     0.160     0.678     0.032
   3   7  -7   4   0.47983  10832.74  15.57862     2.902     2.672    32.373     0.278     0.160     0.678     0.040
   1   9   0   4   0.47969  10829.57  15.57435     2.604     2.382    32.335     0.278     0.160     0.678     0.036
   1   9  -1   4   0.47960  10827.50  15.57157     2.885     2.633    32.311     0.278     0.160     0.678     0.040
   0   9   1   4   0.47959  10827.33  15.57133     2.361     2.154    32.309     0.278     0.160     0.678     0.033
   6   6  -8   4   0.47959  10827.26  15.57124     0.459     0.419    32.308     0.278     0.160     0.678     0.006
   2   6  -8   4   0.47934  10821.77  15.56384     0.206     0.189    32.242     0.278     0.160     0.678     0.003
   7   7  -2   4   0.47930  10820.71  15.56241     0.214     0.197    32.230     0.278     0.160     0.678     0.003
  11   0  -3   2   0.47925  10819.68  15.56103     0.028     0.026    16.109     0.278     0.160     0.677     0.000
   5   2   6   4   0.47920  10818.43  15.55935     0.054     0.050    32.203     0.278     0.160     0.677     0.001
   2   3   8   4   0.47917  10817.80  15.55849     0.877     0.815    32.195     0.278     0.160     0.677     0.012
   5   7   2   4   0.47911  10816.59  15.55687     0.265     0.247    32.181     0.278     0.160     0.677     0.004
   8   0   3   2   0.47882  10809.92  15.54790     0.067     0.065    16.051     0.278     0.160     0.677     0.000
   5   8  -4   4   0.47867  10806.49  15.54329     3.360     3.298    32.061     0.278     0.160     0.677     0.046
   1   8   4   4   0.47849  10802.39  15.53778     3.197     3.189    32.012     0.278     0.160     0.676     0.044
   7   0 -11   2   0.47837  10799.78  15.53428     3.269     3.289    15.991     0.279     0.160     0.676     0.022
   4   0 -11   2   0.47812  10794.16  15.52673     2.634     2.690    15.957     0.279     0.160     0.676     0.018
   5   4 -10   4   0.47783  10787.65  15.51800     3.017     3.104    31.838     0.279     0.160     0.675     0.041
   4   8  -5   4   0.47778  10786.53  15.51650     2.695     2.774    31.824     0.279     0.160     0.675     0.037
   1   8  -5   4   0.47767  10783.98  15.51308     3.242     3.337    31.794     0.279     0.160     0.675     0.044
   7   7  -5   4   0.47739  10777.67  15.50464     0.118     0.122    31.720     0.279     0.160     0.675     0.002
   2   7   5   4   0.47705  10770.05  15.49445     0.081     0.084    31.630     0.279     0.161     0.674     0.001
  10   4  -3   4   0.47683  10765.11  15.48784     1.503     1.588    31.572     0.279     0.161     0.674     0.020
  11   2  -4   4   0.47683  10764.93  15.48759     2.763     2.920    31.570     0.279     0.161     0.674     0.038
   7   4   3   4   0.47645  10756.51  15.47635     1.987     2.133    31.472     0.280     0.161     0.673     0.027
   9   5  -7   4   0.47640  10755.31  15.47475     1.695     1.825    31.458     0.280     0.161     0.673     0.023
   8   3 -10   4   0.47636  10754.49  15.47366     0.277     0.299    31.448     0.280     0.161     0.673     0.004
  11   1  -3   4   0.47636  10754.29  15.47339     3.121     3.369    31.446     0.280     0.161     0.673     0.042
   7   2   4   4   0.47629  10752.79  15.47138     2.429     2.634    31.428     0.280     0.161     0.673     0.033
   8   1   3   4   0.47593  10744.70  15.46060     2.412     2.698    31.334     0.280     0.161     0.673     0.033
   2   3 -10   4   0.47592  10744.40  15.46020     0.707     0.792    31.330     0.280     0.161     0.673     0.010
   2   5   7   4   0.47583  10742.36  15.45748     1.323     1.493    31.306     0.280     0.161     0.673     0.018
  10   2  -9   4   0.47570  10739.46  15.45361     1.088     1.240    31.273     0.280     0.161     0.672     0.015
   7   1 -11   4   0.47549  10734.75  15.44734     0.001     0.001    31.218     0.280     0.161     0.672     0.000
   6   4 -10   4   0.47548  10734.60  15.44715     0.115     0.134    31.216     0.280     0.161     0.672     0.002
   4   4 -10   4   0.47533  10731.25  15.44270     0.619     0.728    31.177     0.280     0.161     0.672     0.008
   4   1 -11   4   0.47525  10729.22  15.44000     0.008     0.009    31.154     0.280     0.161     0.672     0.000
   5   7  -7   4   0.47506  10725.10  15.43452     0.004     0.005    31.106     0.280     0.161     0.672     0.000
   1   2   9   4   0.47496  10722.89  15.43158     1.395     1.690    31.080     0.281     0.161     0.671     0.019
   2   7  -7   4   0.47491  10721.60  15.42986     0.008     0.009    31.065     0.281     0.161     0.671     0.000
   2   9  -1   4   0.47474  10717.86  15.42489     0.008     0.009    31.022     0.281     0.161     0.671     0.000
   1   9   1   4   0.47472  10717.36  15.42423     0.016     0.019    31.016     0.281     0.161     0.671     0.000
   1   9  -2   4   0.47445  10711.35  15.41626     0.001     0.001    30.947     0.281     0.161     0.671     0.000
  11   0  -8   2   0.47431  10708.08  15.41192     1.373     1.565    15.454     0.281     0.161     0.670     0.009
  11   2  -7   4   0.47389  10698.56  15.39930     2.928     3.074    30.799     0.281     0.161     0.670     0.039
   9   2 -10   4   0.47387  10698.21  15.39884     1.015     1.063    30.795     0.281     0.161     0.670     0.013
   3   0   8   2   0.47349  10689.51  15.38731     1.809     1.836    15.348     0.281     0.161     0.669     0.012
   7   5  -9   4   0.47332  10685.82  15.38242     2.216     2.272    30.653     0.281     0.161     0.669     0.029
   8   6  -1   4   0.47330  10685.42  15.38189     2.476     2.541    30.648     0.282     0.161     0.669     0.033
   1   2 -10   4   0.47329  10684.98  15.38131     1.440     1.480    30.643     0.282     0.161     0.669     0.019
  10   4  -7   4   0.47328  10684.82  15.38111     0.192     0.198    30.641     0.282     0.161     0.669     0.003
   7   6   1   4   0.47320  10682.94  15.37862     2.816     2.917    30.620     0.282     0.161     0.669     0.037
   4   2   7   4   0.47312  10681.19  15.37631     2.379     2.480    30.600     0.282     0.161     0.669     0.031
   2   5  -9   4   0.47299  10678.39  15.37260     1.695     1.783    30.567     0.282     0.161     0.669     0.022
