PWDR PG3_45614_200K.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   5   4   8   4   0.38535   8700.16  10.51023     1.513     1.236    13.400     0.346     0.133     0.545     0.076
   1  10  -6   4   0.38527   8698.40  10.50862     0.329     0.271    13.389     0.346     0.133     0.545     0.016
   6   0   8   2   0.38516   8695.97  10.50639     0.156     0.131     6.687     0.346     0.133     0.544     0.004
   9   8  -8   4   0.38500   8692.35  10.50309     0.201     0.176    13.352     0.346     0.133     0.544     0.010
  13   0 -11   2   0.38488   8689.56  10.50052     1.243     1.142     6.667     0.346     0.133     0.544     0.031
  11   5   0   4   0.38484   8688.75  10.49978     1.373     1.284    13.330     0.346     0.133     0.544     0.068
   8   1   6   4   0.38482   8688.31  10.49938     0.035     0.033    13.327     0.346     0.133     0.544     0.002
   1   8   8   4   0.38466   8684.59  10.49597     0.179     0.184    13.304     0.346     0.132     0.544     0.009
   9   5 -12   4   0.38440   8678.82  10.49066     0.010     0.012    13.269     0.347     0.132     0.543     0.001
  14   1  -8   4   0.38434   8677.43  10.48939     0.020     0.022    13.260     0.347     0.132     0.543     0.001
   8   8  -9   4   0.38429   8676.34  10.48838     0.181     0.206    13.254     0.347     0.132     0.543     0.009
   2   0  11   2   0.38417   8673.59  10.48586     1.057     1.183     6.618     0.347     0.132     0.543     0.026
   3   5 -12   4   0.38409   8671.86  10.48426     0.007     0.008    13.226     0.347     0.132     0.543     0.000
   7   4 -13   4   0.38408   8671.54  10.48396     0.259     0.284    13.224     0.347     0.132     0.543     0.013
   6   4 -13   4   0.38402   8670.28  10.48281     0.281     0.303    13.217     0.347     0.132     0.543     0.014
   1   8  -9   4   0.38402   8670.26  10.48278     0.151     0.163    13.216     0.347     0.132     0.543     0.007
  10   7  -9   4   0.38399   8669.51  10.48210     0.710     0.757    13.212     0.347     0.132     0.543     0.035
  10   8  -5   4   0.38398   8669.36  10.48196     1.157     1.230    13.211     0.347     0.132     0.543     0.057
  11   7  -4   4   0.38395   8668.67  10.48132     0.086     0.090    13.207     0.347     0.132     0.543     0.004
  12   6  -6   4   0.38368   8662.42  10.47556     0.025     0.025    13.169     0.347     0.132     0.542     0.001
   5   8   5   4   0.38366   8662.14  10.47530     1.077     1.078    13.167     0.347     0.132     0.542     0.053
   6   1   8   4   0.38366   8662.01  10.47519     0.058     0.058    13.166     0.347     0.132     0.542     0.003
   7   7   4   4   0.38365   8661.74  10.47493     0.087     0.087    13.165     0.347     0.132     0.542     0.004
   1   7   9   4   0.38357   8659.99  10.47332     0.617     0.627    13.154     0.347     0.131     0.542     0.030
  14   0  -5   2   0.38347   8657.78  10.47128     0.751     0.781     6.570     0.347     0.131     0.542     0.018
  13   1 -11   4   0.38338   8655.68  10.46934     0.090     0.096    13.128     0.348     0.131     0.542     0.004
  13   2  -2   4   0.38324   8652.59  10.46648     1.049     1.170    13.109     0.348     0.131     0.542     0.051
   6   6   6   4   0.38322   8652.06  10.46599     0.000     0.000    13.106     0.348     0.131     0.542     0.000
   9   7 -10   4   0.38320   8651.76  10.46571     0.733     0.827    13.104     0.348     0.131     0.542     0.036
   3  11   0   4   0.38320   8651.69  10.46565     0.009     0.010    13.104     0.348     0.131     0.542     0.000
  12   4  -1   4   0.38310   8649.44  10.46357     0.669     0.774    13.090     0.348     0.131     0.542     0.033
  10   8  -4   4   0.38305   8648.23  10.46245     0.000     0.000    13.083     0.348     0.131     0.541     0.000
  11   2   2   4   0.38304   8647.99  10.46223     0.998     1.168    13.081     0.348     0.131     0.541     0.049
  11   4   1   4   0.38300   8647.24  10.46153     0.684     0.806    13.077     0.348     0.131     0.541     0.033
   9   0   5   2   0.38298   8646.76  10.46109     0.661     0.781     6.537     0.348     0.131     0.541     0.016
  11   0 -13   2   0.38289   8644.60  10.45909     0.972     1.166     6.530     0.348     0.131     0.541     0.024
   3  11  -3   4   0.38287   8644.18  10.45870     0.003     0.004    13.058     0.348     0.131     0.541     0.000
   1   7 -10   4   0.38286   8644.10  10.45863     0.696     0.838    13.058     0.348     0.131     0.541     0.034
   0  11   3   4   0.38283   8643.32  10.45790     0.002     0.003    13.053     0.348     0.131     0.541     0.000
  12   6  -5   4   0.38282   8643.01  10.45762     0.051     0.062    13.051     0.348     0.131     0.541     0.003
   6   8   4   4   0.38278   8642.12  10.45679     0.040     0.048    13.046     0.348     0.131     0.541     0.002
  11   7  -7   4   0.38273   8641.05  10.45580     0.080     0.098    13.039     0.348     0.131     0.541     0.004
   2   1  11   4   0.38268   8639.90  10.45473     0.053     0.066    13.032     0.348     0.131     0.541     0.003
  13   4  -4   4   0.38265   8639.32  10.45420     0.042     0.053    13.029     0.348     0.131     0.541     0.002
   7   6   5   4   0.38242   8633.96  10.44922     0.020     0.026    12.997     0.348     0.130     0.541     0.001
   2   0 -13   2   0.38239   8633.44  10.44874     0.939     1.209     6.497     0.348     0.130     0.541     0.023
  13   3 -10   4   0.38237   8632.99  10.44833     0.926     1.192    12.991     0.348     0.130     0.541     0.045
  10   8  -6   4   0.38231   8631.58  10.44701     0.004     0.005    12.982     0.349     0.130     0.540     0.000
   4   7   7   4   0.38229   8631.05  10.44652     0.053     0.068    12.979     0.349     0.130     0.540     0.003
   9   4   4   4   0.38228   8630.94  10.44642     0.043     0.055    12.978     0.349     0.130     0.540     0.002
   6   7 -11   4   0.38224   8629.97  10.44552     0.754     0.966    12.973     0.349     0.130     0.540     0.036
   8   9  -1   4   0.38219   8628.96  10.44458     0.056     0.071    12.966     0.349     0.130     0.540     0.003
   5   7 -11   4   0.38219   8628.93  10.44455     0.709     0.905    12.966     0.349     0.130     0.540     0.034
   7   9   1   4   0.38213   8627.53  10.44325     0.079     0.100    12.958     0.349     0.130     0.540     0.004
  14   1  -5   4   0.38199   8624.27  10.44021     0.415     0.510    12.938     0.349     0.130     0.540     0.020
   4   8   6   4   0.38196   8623.60  10.43960     0.080     0.098    12.934     0.349     0.130     0.540     0.004
  12   6  -7   4   0.38193   8623.08  10.43911     0.538     0.653    12.931     0.349     0.130     0.540     0.026
  12   2 -12   4   0.38176   8619.13  10.43543     0.030     0.036    12.908     0.349     0.130     0.540     0.001
   3   3  10   4   0.38170   8617.81  10.43420     0.999     1.170    12.900     0.349     0.130     0.540     0.048
  14   2  -7   4   0.38170   8617.76  10.43415     0.976     1.143    12.899     0.349     0.130     0.540     0.047
   8   4 -13   4   0.38162   8615.94  10.43246     1.069     1.243    12.888     0.349     0.130     0.539     0.051
   7   0 -14   2   0.38159   8615.35  10.43191     1.084     1.258     6.442     0.349     0.130     0.539     0.026
   9   1   5   4   0.38150   8613.38  10.43007     0.307     0.356    12.873     0.349     0.129     0.539     0.015
   5   4 -13   4   0.38145   8612.25  10.42902     0.979     1.134    12.866     0.349     0.129     0.539     0.047
   5   6   7   4   0.38143   8611.82  10.42861     0.561     0.650    12.864     0.349     0.129     0.539     0.027
  14   0  -9   2   0.38141   8611.24  10.42808     0.052     0.061     6.430     0.349     0.129     0.539     0.001
  11   1 -13   4   0.38141   8611.24  10.42808     0.028     0.032    12.860     0.349     0.129     0.539     0.001
   0   2  12   4   0.38116   8605.52  10.42274     0.000     0.000    12.826     0.350     0.129     0.539     0.000
  11   6  -1   4   0.38109   8604.07  10.42138     0.821     0.996    12.818     0.350     0.129     0.539     0.039
   7   2   7   4   0.38108   8603.87  10.42120     0.768     0.933    12.816     0.350     0.129     0.539     0.037
  10   6   1   4   0.38100   8602.09  10.41953     0.917     1.132    12.806     0.350     0.129     0.539     0.044
  12   5  -2   4   0.38100   8602.02  10.41946     0.023     0.029    12.805     0.350     0.129     0.539     0.001
  14   2  -6   4   0.38092   8600.29  10.41784     0.000     0.000    12.795     0.350     0.129     0.538     0.000
   2   1 -13   4   0.38092   8600.21  10.41777     0.018     0.023    12.795     0.350     0.129     0.538     0.001
   5   8 -10   4   0.38091   8599.89  10.41747     1.018     1.274    12.793     0.350     0.129     0.538     0.049
  10   5   2   4   0.38082   8597.88  10.41559     0.024     0.031    12.781     0.350     0.129     0.538     0.001
   5   0   9   2   0.38070   8595.14  10.41302     0.019     0.024     6.382     0.350     0.129     0.538     0.000
   8   9  -7   4   0.38044   8589.42  10.40766     0.020     0.026    12.730     0.350     0.128     0.538     0.001
   6  10   0   4   0.38043   8589.18  10.40744     0.013     0.016    12.729     0.350     0.128     0.538     0.001
   8   0 -14   2   0.38041   8588.66  10.40695     0.058     0.075     6.363     0.350     0.128     0.538     0.001
  11   5 -11   4   0.38038   8588.07  10.40640     0.511     0.662    12.722     0.350     0.128     0.538     0.024
   8   2   6   4   0.38038   8587.90  10.40623     0.094     0.122    12.721     0.350     0.128     0.538     0.004
   6   0 -14   2   0.38029   8586.04  10.40449     0.136     0.177     6.355     0.350     0.128     0.538     0.003
  13   4  -9   4   0.38028   8585.72  10.40419     0.519     0.677    12.709     0.350     0.128     0.538     0.025
   1   9   7   4   0.38018   8583.52  10.40213     0.028     0.037    12.696     0.350     0.128     0.537     0.001
   7   1 -14   4   0.38013   8582.33  10.40101     0.000     0.000    12.689     0.351     0.128     0.537     0.000
  14   1  -9   4   0.37995   8578.27  10.39719     0.954     1.202    12.664     0.351     0.128     0.537     0.045
  14   2  -8   4   0.37991   8577.39  10.39636     0.005     0.006    12.659     0.351     0.128     0.537     0.000
   0   5  11   4   0.37988   8576.76  10.39577     0.587     0.723    12.656     0.351     0.128     0.537     0.028
   7   9  -8   4   0.37984   8575.78  10.39484     0.009     0.011    12.650     0.351     0.128     0.537     0.000
   7   7 -11   4   0.37980   8574.98  10.39409     0.002     0.003    12.645     0.351     0.128     0.537     0.000
   6   8 -10   4   0.37971   8572.97  10.39220     0.023     0.027    12.633     0.351     0.128     0.537     0.001
  12   3   0   4   0.37968   8572.26  10.39154     0.055     0.063    12.629     0.351     0.128     0.537     0.003
   4   7 -11   4   0.37967   8571.90  10.39120     0.002     0.002    12.627     0.351     0.128     0.537     0.000
   4   4   9   4   0.37965   8571.43  10.39075     0.541     0.614    12.624     0.351     0.128     0.537     0.025
   1   9  -8   4   0.37964   8571.30  10.39063     0.008     0.009    12.623     0.351     0.128     0.537     0.000
   4   8 -10   4   0.37963   8571.10  10.39044     0.099     0.111    12.622     0.351     0.128     0.537     0.005
  10   3 -13   4   0.37957   8569.82  10.38923     0.936     1.039    12.615     0.351     0.127     0.537     0.044
  10   8  -3   4   0.37956   8569.48  10.38892     0.580     0.642    12.613     0.351     0.127     0.537     0.027
  12   6  -4   4   0.37941   8566.03  10.38566     0.022     0.024    12.592     0.351     0.127     0.536     0.001
   7   8   3   4   0.37935   8564.74  10.38444     0.623     0.658    12.585     0.351     0.127     0.536     0.029
   4  11  -2   4   0.37934   8564.56  10.38428     0.000     0.000    12.584     0.351     0.127     0.536     0.000
   2  11   2   4   0.37929   8563.45  10.38323     0.016     0.016    12.577     0.351     0.127     0.536     0.001
   6   6 -12   4   0.37928   8563.15  10.38295     0.014     0.015    12.575     0.351     0.127     0.536     0.001
   6   2   8   4   0.37925   8562.49  10.38233     0.118     0.122    12.572     0.351     0.127     0.536     0.006
   5   1   9   4   0.37924   8562.35  10.38219     1.024     1.061    12.571     0.351     0.127     0.536     0.048
  11   7  -3   4   0.37921   8561.52  10.38140     1.120     1.153    12.566     0.351     0.127     0.536     0.052
   3   3 -13   4   0.37920   8561.36  10.38126     0.923     0.950    12.565     0.351     0.127     0.536     0.043
   6  10  -6   4   0.37913   8559.88  10.37986     0.026     0.026    12.556     0.351     0.127     0.536     0.001
   8   6   4   4   0.37908   8558.60  10.37865     0.084     0.084    12.549     0.351     0.127     0.536     0.004
   0  10   6   4   0.37899   8556.55  10.37671     0.014     0.013    12.537     0.352     0.127     0.536     0.001
  13   2 -11   4   0.37898   8556.38  10.37655     1.111     1.095    12.536     0.352     0.127     0.536     0.052
   8   7   3   4   0.37897   8556.23  10.37641     1.200     1.182    12.535     0.352     0.127     0.536     0.056
   8   1 -14   4   0.37896   8555.94  10.37614     0.094     0.092    12.533     0.352     0.127     0.536     0.004
   7  10  -3   4   0.37893   8555.26  10.37549     0.547     0.534    12.529     0.352     0.127     0.536     0.026
   2  11  -4   4   0.37886   8553.74  10.37405     0.015     0.014    12.520     0.352     0.127     0.536     0.001
   6   1 -14   4   0.37885   8553.35  10.37369     0.019     0.018    12.518     0.352     0.127     0.536     0.001
   4  10   3   4   0.37879   8552.21  10.37260     0.541     0.515    12.511     0.352     0.127     0.535     0.025
  12   4 -11   4   0.37874   8550.91  10.37138     0.126     0.119    12.504     0.352     0.127     0.535     0.006
   7  10  -4   4   0.37868   8549.61  10.37014     0.184     0.172    12.496     0.352     0.127     0.535     0.009
   3  10   4   4   0.37852   8545.91  10.36664     0.191     0.176    12.475     0.352     0.126     0.535     0.009
