PWDR PG3_45614_200K.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   3   8   8   4   0.35738   8068.67  17.82303     0.663     0.633    10.408     0.373     0.097     0.505     0.188
   6  11  -5   4   0.35734   8067.75  13.72229     1.549     1.481    10.403     0.373     0.097     0.505     0.439
   1  11   5   4   0.35733   8067.55  14.58290     1.398     1.332    10.402     0.373     0.097     0.505     0.396
  15   1  -9   4   0.35724   8065.51  13.67728     0.423     0.398    10.392     0.373     0.097     0.505     0.120
   6   1   9   4   0.35719   8064.44  25.16811     0.073     0.068    10.386     0.373     0.097     0.505     0.021
   6   9 -10   4   0.35720   8064.68  15.42567     0.278     0.259    10.387     0.373     0.097     0.505     0.079
   4   9 -10   4   0.35720   8064.57  16.17854     0.000     0.000    10.387     0.373     0.097     0.505     0.000
   7   6 -13   4   0.35716   8063.68  18.03553     0.223     0.206    10.382     0.373     0.096     0.505     0.063
   6   6 -13   4   0.35715   8063.61  18.89612     0.714     0.658    10.382     0.373     0.096     0.505     0.202
  10   9  -3   4   0.35704   8061.12  13.68243     0.829     0.749    10.369     0.373     0.096     0.505     0.234
   7   9   3   4   0.35703   8060.83  14.99874     0.793     0.715    10.368     0.373     0.096     0.505     0.224
   5  11  -6   4   0.35699   8059.80  13.96662     1.508     1.347    10.362     0.373     0.096     0.505     0.426
   1  11  -6   4   0.35698   8059.66  14.57824     1.408     1.257    10.362     0.373     0.096     0.505     0.398
   8  10  -1   4   0.35686   8056.98  13.82100     1.779     1.555    10.348     0.373     0.096     0.504     0.502
   7  10   1   4   0.35686   8056.89  14.17546     1.699     1.485    10.347     0.373     0.096     0.504     0.479
  12   7  -3   4   0.35681   8055.82  13.80839     0.253     0.219    10.342     0.373     0.096     0.504     0.071
   9   7   3   4   0.35679   8055.47  15.59052     0.251     0.218    10.340     0.373     0.096     0.504     0.071
  15   2  -7   4   0.35668   8052.95  13.57146     1.468     1.253    10.327     0.374     0.096     0.504     0.413
   8   2   7   4   0.35664   8052.05  20.72411     0.937     0.805    10.322     0.374     0.096     0.504     0.264
  14   4  -4   4   0.35654   8049.72  13.79208     0.043     0.037    10.311     0.374     0.095     0.504     0.012
  10   4   4   4   0.35652   8049.18  16.94165     0.000     0.000    10.308     0.374     0.095     0.504     0.000
  13   1 -13   4   0.35647   8048.24  15.13753     1.925     1.618    10.303     0.374     0.095     0.504     0.541
   0   1  13   4   0.35643   8047.29  37.52053     1.433     1.226    10.298     0.374     0.095     0.504     0.402
  12   6  -1   4   0.35639   8046.37  14.28873     1.203     1.004    10.293     0.374     0.095     0.504     0.337
  11   6   1   4   0.35639   8046.24  14.93185     1.265     1.056    10.293     0.374     0.095     0.504     0.355
  10   8   0   4   0.35637   8045.93  14.29803     0.262     0.218    10.291     0.374     0.095     0.504     0.073
  15   2  -8   4   0.35621   8042.25  13.56575     0.048     0.040    10.272     0.374     0.095     0.504     0.013
   7   2   8   4   0.35617   8041.27  22.39718     0.092     0.077    10.267     0.374     0.095     0.503     0.026
  15   0  -5   2   0.35614   8040.71  13.69762     0.001     0.001     5.132     0.374     0.095     0.503     0.000
  10   0   5   2   0.35611   8040.01  18.33497     0.075     0.062     5.130     0.374     0.095     0.503     0.011
  13   4  -1   4   0.35599   8037.35  14.44517     0.001     0.000    10.247     0.374     0.094     0.503     0.000
  12   4   1   4   0.35599   8037.21  15.18307     0.040     0.033    10.247     0.374     0.094     0.503     0.011
   9   4 -14   4   0.35591   8035.40  17.96039     0.272     0.223    10.237     0.374     0.094     0.503     0.076
  13   6  -4   4   0.35592   8035.84  13.69293     0.060     0.049    10.240     0.374     0.094     0.503     0.017
   5   4 -14   4   0.35589   8035.09  23.10391     0.440     0.360    10.236     0.374     0.094     0.503     0.123
   9   6   4   4   0.35590   8035.35  16.37321     0.082     0.067    10.237     0.374     0.094     0.503     0.023
   8   0 -15   2   0.35588   8034.80  21.35127     0.172     0.141     5.117     0.374     0.094     0.503     0.024
   7   0 -15   2   0.35588   8034.72  23.23682     0.686     0.562     5.117     0.374     0.094     0.503     0.096
  10   9  -7   4   0.35578   8032.59  13.66702     1.922     1.573    10.223     0.375     0.094     0.503     0.536
   3   9   7   4   0.35576   8032.08  16.45278     1.663     1.358    10.220     0.375     0.094     0.503     0.463
   8   8 -11   4   0.35559   8028.31  15.35025     0.946     0.770    10.201     0.375     0.094     0.503     0.263
   3   8 -11   4   0.35558   8028.00  17.78863     0.448     0.364    10.200     0.375     0.094     0.503     0.125
  14   0 -12   2   0.35543   8024.57  14.38253     0.142     0.115     5.091     0.375     0.093     0.502     0.020
   2   0  12   2   0.35538   8023.50  35.91040     0.649     0.511     5.088     0.375     0.093     0.502     0.090
   8  10  -7   4   0.35535   8022.84  13.80217     1.934     1.555    10.174     0.375     0.093     0.502     0.536
   1  10   7   4   0.35533   8022.48  15.58758     1.926     1.540    10.172     0.375     0.093     0.502     0.534
   9   9   0   4   0.35530   8021.64  14.09632     0.150     0.120    10.167     0.375     0.093     0.502     0.042
  13   5  -2   4   0.35527   8021.10  14.07792     0.278     0.221    10.165     0.375     0.093     0.502     0.077
  11   5   2   4   0.35526   8020.83  15.47512     0.245     0.194    10.163     0.375     0.093     0.502     0.068
   8   6 -13   4   0.35514   8018.01  17.15904     1.979     1.538    10.149     0.375     0.093     0.502     0.547
   5   6 -13   4   0.35513   8017.79  19.70174     1.943     1.499    10.148     0.375     0.093     0.502     0.537
  15   2  -6   4   0.35507   8016.52  13.55185     1.841     1.430    10.142     0.375     0.093     0.502     0.509
  14   2  -2   4   0.35506   8016.25  14.21672     0.268     0.207    10.140     0.375     0.093     0.502     0.074
   9   2   6   4   0.35503   8015.72  19.20992     1.777     1.349    10.137     0.375     0.093     0.502     0.491
  12   2   2   4   0.35504   8015.96  15.82677     0.383     0.294    10.139     0.375     0.093     0.502     0.106
  15   1  -5   4   0.35495   8013.85  13.64926     2.138     1.616    10.128     0.375     0.092     0.502     0.590
  10   1   5   4   0.35492   8013.15  18.21099     2.059     1.524    10.125     0.375     0.092     0.502     0.568
   3  12  -1   4   0.35491   8012.85  13.50551     0.772     0.577    10.123     0.375     0.092     0.502     0.213
   2  12   1   4   0.35491   8012.82  13.60994     0.680     0.507    10.123     0.375     0.092     0.502     0.188
   7  10  -8   4   0.35488   8012.17  14.14972     2.135     1.577    10.120     0.375     0.092     0.502     0.589
   1  10  -8   4   0.35486   8011.90  15.58039     2.107     1.543    10.118     0.375     0.092     0.502     0.581
   3  12  -2   4   0.35481   8010.74  13.50436     0.438     0.317    10.112     0.376     0.092     0.502     0.121
   1  12   2   4   0.35481   8010.70  13.67302     0.467     0.338    10.112     0.376     0.092     0.502     0.129
   8   1 -15   4   0.35469   8008.00  21.15071     2.128     1.461    10.098     0.376     0.092     0.501     0.586
   7   1 -15   4   0.35469   8007.91  22.97587     1.352     0.928    10.098     0.376     0.092     0.501     0.372
   2  12  -3   4   0.35466   8007.20  13.60684     0.492     0.332    10.094     0.376     0.092     0.501     0.135
   1  12  -3   4   0.35466   8007.18  13.67107     0.629     0.424    10.094     0.376     0.092     0.501     0.173
  12   7  -9   4   0.35455   8004.80  13.78011     0.324     0.206    10.082     0.376     0.092     0.501     0.089
   3   7   9   4   0.35452   8004.05  19.34382     0.093     0.059    10.079     0.376     0.092     0.501     0.025
  14   3 -11   4   0.35452   8004.08  14.01825     0.894     0.558    10.079     0.376     0.092     0.501     0.246
   3   3  11   4   0.35447   8003.04  28.33570     1.153     0.750    10.073     0.376     0.092     0.501     0.317
PWDR PG3_45614_200K.gsa Bank 1 Manganese oxide  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   4   0   0   6   1.10956  25050.31  60.77993     0.413     0.434   105.859     0.120     0.059     1.568     1.290
   3   3   1  24   1.01820  22987.92  50.28903    11.298    11.118   300.276     0.131     0.066     1.439   100.000
   4   2   0  24   0.99242  22405.91  47.49517     0.419     0.387   271.000     0.134     0.069     1.403     3.348
   4   2   2  24   0.90595  20453.84  38.67980     0.313     0.344   188.194     0.147     0.078     1.281     1.737
   3   3   3   8   0.85414  19284.14  33.82582    10.314     9.915    49.566     0.156     0.085     1.207    15.070
   5   1   1  24   0.85414  19284.14  33.82582    10.314     9.915   148.697     0.156     0.085     1.207    45.209
   4   4   0  12   0.78458  17713.70  27.85994     0.289     0.271    52.930     0.170     0.096     1.109     0.451
   5   3   1  48   0.75020  16937.57  25.16998     8.892     8.845   176.979     0.178     0.102     1.060    46.388
   4   4   2  24   0.73971  16700.68  24.38652     0.237     0.240    83.642     0.180     0.104     1.046     0.583
   6   0   0   6   0.73971  16700.68  24.38652     0.237     0.240    20.910     0.180     0.104     1.046     0.146
   6   2   0  24   0.70175  15843.69  21.71252     0.217     0.212    67.750     0.190     0.111     0.992     0.434
   5   3   3  24   0.67682  15281.03  20.10557     8.298     7.892    58.626     0.197     0.116     0.957    14.339
   6   2   2  24   0.66909  15106.39  19.63280     0.179     0.186    55.992     0.199     0.118     0.946     0.296
   4   4   4   8   0.64060  14463.29  18.00515     0.177     0.164    15.683     0.208     0.125     0.906     0.082
   5   5   1  24   0.62148  14031.46  17.01722     6.725     7.043    41.676     0.214     0.129     0.878     8.261
   7   1   1  24   0.62148  14031.46  17.01722     6.725     7.043    41.676     0.214     0.129     0.878     8.261
   6   4   0  24   0.61547  13895.89  16.72508     0.153     0.143    40.089     0.216     0.130     0.870     0.180
   6   4   2  48   0.59308  13390.42  15.71287     0.121     0.125    69.133     0.225     0.136     0.838     0.247
   5   5   3  24   0.57781  13045.55  15.09194     6.634     6.288    31.140     0.231     0.139     0.817     6.090
   7   3   1  48   0.57781  13045.55  15.09194     6.634     6.288    62.281     0.231     0.139     0.817    12.179
   8   0   0   6   0.55478  12525.60  14.26020     0.092     0.094     6.616     0.240     0.145     0.784     0.018
   7   3   3  24   0.54222  12241.97  13.85714     5.948     5.614    24.148     0.246     0.147     0.766     4.234
   6   4   4  24   0.53821  12151.62  13.73587     0.088     0.081    23.443     0.248     0.148     0.761     0.061
   8   2   0  24   0.53821  12151.62  13.73587     0.088     0.081    23.443     0.248     0.148     0.761     0.061
   6   6   0  12   0.52305  11809.25  13.30583     0.067     0.070    10.455     0.255     0.151     0.739     0.021
   8   2   2  24   0.52305  11809.25  13.30583     0.067     0.070    20.910     0.255     0.151     0.739     0.042
   5   5   5   8   0.51248  11570.66  13.03191     5.399     5.015     6.424     0.260     0.153     0.724     1.022
   7   5   1  48   0.51248  11570.66  13.03191     5.399     5.015    38.542     0.260     0.153     0.724     6.134
   6   6   2  24   0.50910  11494.28  12.94835     0.060     0.060    18.767     0.262     0.154     0.720     0.033
   8   4   0  24   0.49621  11203.24  12.64660     0.050     0.051    16.937     0.269     0.156     0.701     0.025
   7   5   3  48   0.48716  10998.90  12.44891     4.725     4.480    31.470     0.274     0.157     0.689     4.384
   9   1   1  24   0.48716  10998.90  12.44891     4.725     4.480    15.735     0.274     0.157     0.689     2.192
   8   4   2  48   0.48425  10933.24  12.38757     0.045     0.043    30.726     0.275     0.158     0.685     0.040
   6   6   4  24   0.47312  10681.86  12.16123     0.038     0.036    13.998     0.282     0.159     0.669     0.016
   9   3   1  48   0.46525  10504.31  12.00824     4.327     4.003    26.180     0.286     0.159     0.658     3.340
   8   4   4  24   0.45298  10227.09  11.77775     0.025     0.025    11.762     0.294     0.159     0.640     0.009
   7   5   5  24   0.44606  10070.94  11.65101     3.779     3.578    11.060     0.299     0.158     0.631     1.232
   7   7   1  24   0.44606  10070.94  11.65101     3.779     3.578    11.060     0.299     0.158     0.631     1.232
   9   3   3  24   0.44606  10070.94  11.65101     3.779     3.578    11.060     0.299     0.158     0.631     1.232
   8   6   0  24   0.44382  10020.46  11.61034     0.023     0.021    10.840     0.300     0.158     0.627     0.007
  10   0   0   6   0.44382  10020.46  11.61034     0.023     0.021     2.710     0.300     0.158     0.627     0.002
   8   6   2  48   0.43520   9825.86  11.45431     0.016     0.017    20.044     0.306     0.157     0.615     0.010
  10   2   0  24   0.43520   9825.86  11.45431     0.016     0.017    10.022     0.306     0.157     0.615     0.005
   7   7   3  24   0.42906   9687.13  11.34322     3.184     3.199     9.468     0.311     0.156     0.607     0.889
   9   5   1  48   0.42906   9687.13  11.34322     3.184     3.199    18.936     0.311     0.156     0.607     1.777
   6   6   6   8   0.42707   9642.18  11.30714     0.011     0.013     3.098     0.312     0.155     0.604     0.001
  10   2   2  24   0.42707   9642.18  11.30714     0.011     0.013     9.294     0.312     0.155     0.604     0.003
   9   5   3  48   0.41387   9344.10  11.06542     2.738     2.861    16.393     0.322     0.151     0.585     1.323
   8   6   4  48   0.41208   9303.74  11.03219     0.009     0.008    16.112     0.323     0.150     0.583     0.004
