PWDR PG3_45614_200K.gsa Bank 1 Manganese oxide  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
  15   1  10   8   0.27537   6216.87   7.14775     0.000     0.109    -1.734     0.484    -0.306     0.389    -0.000
   7  15  13   8   0.27535   6216.61   7.14722     0.000     0.116    -1.734     0.484    -0.306     0.389    -0.000
   4   8  15   8   0.27532   6215.79   7.14554     0.000     0.475    -1.733     0.484    -0.306     0.389    -0.000
   2  22  12   8   0.27530   6215.42   7.14479     0.000     0.138    -1.733     0.484    -0.306     0.389    -0.000
  19   7   0   4   0.27529   6215.18   7.14429     0.000     1.465    -0.866     0.484    -0.307     0.389    -0.000
  11   1  13   8   0.27525   6214.35   7.14260     0.000     1.787    -1.731     0.484    -0.307     0.389    -0.000
  12  16  10   8   0.27513   6211.47   7.13668     0.000     0.135    -1.728     0.484    -0.308     0.389    -0.000
   8  26   8   8   0.27510   6210.91   7.13551     0.000     1.219    -1.728     0.484    -0.309     0.389    -0.000
   5  23  11   8   0.27507   6210.14   7.13393     0.000     1.346    -1.727     0.484    -0.309     0.389    -0.000
   3  15  14   8   0.27506   6209.89   7.13342     0.000     1.855    -1.726     0.484    -0.309     0.389    -0.000
   6   2  15   8   0.27503   6209.30   7.13220     0.000     0.473    -1.726     0.484    -0.309     0.389    -0.000
  11  11  12   8   0.27502   6209.13   7.13186     0.000     0.113    -1.726     0.484    -0.309     0.389    -0.000
  10  22   9   8   0.27502   6209.12   7.13182     0.000     0.377    -1.726     0.484    -0.309     0.389    -0.000
   2  28   9   8   0.27500   6208.60   7.13075     0.000     2.169    -1.725     0.485    -0.310     0.389    -0.000
  19   3   3   8   0.27500   6208.62   7.13079     0.000     0.303    -1.725     0.485    -0.310     0.389    -0.000
   6  32   3   8   0.27500   6208.50   7.13056     0.000     0.839    -1.725     0.485    -0.310     0.389    -0.000
   9   1  14   8   0.27496   6207.65   7.12879     0.000     0.837    -1.724     0.485    -0.310     0.389    -0.000
  13   9  11   8   0.27487   6205.65   7.12468     0.000     0.202    -1.722     0.485    -0.311     0.389    -0.000
   9  25   8   8   0.27486   6205.41   7.12418     0.000     1.213    -1.721     0.485    -0.311     0.389    -0.000
  19   7   1   8   0.27474   6202.74   7.11868     0.000     0.835    -1.718     0.485    -0.312     0.388    -0.000
   0  16  14   4   0.27472   6202.28   7.11772     0.000     0.150    -0.859     0.485    -0.313     0.388    -0.000
   4  30   7   8   0.27472   6202.26   7.11769     0.000     0.307    -1.718     0.485    -0.313     0.388    -0.000
   6  12  14   8   0.27467   6201.16   7.11541     0.000     1.844    -1.717     0.485    -0.313     0.388    -0.000
  15  19   5   8   0.27467   6201.22   7.11554     0.000     0.849    -1.717     0.485    -0.313     0.388    -0.000
  18   0   6   4   0.27466   6200.96   7.11499     0.000     1.551    -0.858     0.485    -0.313     0.388    -0.000
  14  20   6   8   0.27463   6200.27   7.11357     0.000     0.940    -1.716     0.485    -0.314     0.388    -0.000
   6  30   6   8   0.27459   6199.41   7.11179     0.000     0.466    -1.715     0.485    -0.314     0.388    -0.000
  11  27   4   8   0.27459   6199.32   7.11160     0.000     1.896    -1.715     0.485    -0.314     0.388    -0.000
  17   7   7   8   0.27454   6198.16   7.10921     0.000     1.832    -1.713     0.485    -0.315     0.388    -0.000
  15   3  10   8   0.27443   6195.82   7.10436     0.000     1.884    -1.711     0.486    -0.316     0.388    -0.000
   7  27   8   8   0.27439   6194.74   7.10213     0.000     1.819    -1.710     0.486    -0.316     0.388    -0.000
  14  10  10   8   0.27438   6194.68   7.10201     0.000     0.134    -1.710     0.486    -0.316     0.388    -0.000
  10  20  10   8   0.27436   6194.17   7.10094     0.000     0.981    -1.709     0.486    -0.316     0.388    -0.000
  11   3  13   8   0.27432   6193.33   7.09921     0.000     0.114    -1.708     0.486    -0.317     0.388    -0.000
   9  19  11   8   0.27427   6192.07   7.09660     0.000     1.329    -1.707     0.486    -0.317     0.388    -0.000
  18   2   6   8   0.27420   6190.49   7.09331     0.000     0.116    -1.705     0.486    -0.318     0.388    -0.000
  16   2   9   8   0.27419   6190.29   7.09290     0.000     1.161    -1.705     0.486    -0.318     0.388    -0.000
   5  33   2   8   0.27418   6190.04   7.09237     0.000     1.720    -1.704     0.486    -0.318     0.388    -0.000
  15  21   3   8   0.27416   6189.53   7.09133     0.000     0.046    -1.704     0.486    -0.319     0.388    -0.000
   1  11  15   8   0.27414   6189.12   7.09047     0.000     1.449    -1.703     0.486    -0.319     0.388    -0.000
   3  19  13   8   0.27407   6187.51   7.08713     0.000     1.065    -1.702     0.486    -0.320     0.387    -0.000
   9   3  14   8   0.27403   6186.69   7.08542     0.000     1.824    -1.701     0.486    -0.320     0.387    -0.000
  14   2  11   8   0.27402   6186.49   7.08500     0.000     0.402    -1.701     0.486    -0.320     0.387    -0.000
   2  34   2   8   0.27401   6186.34   7.08469     0.000     0.103    -1.700     0.486    -0.320     0.387    -0.000
  18  10   4   8   0.27401   6186.36   7.08473     0.000     0.119    -1.700     0.486    -0.320     0.387    -0.000
  10  14  12   8   0.27393   6184.47   7.08080     0.000     0.135    -1.698     0.486    -0.321     0.387    -0.000
  14  24   0   4   0.27393   6184.46   7.08077     0.000     1.714    -0.849     0.486    -0.321     0.387    -0.000
   8   8  14   8   0.27381   6181.72   7.07507     0.000     0.147    -1.695     0.487    -0.322     0.387    -0.000
   5   7  15   8   0.27380   6181.44   7.07448     0.000     1.440    -1.695     0.487    -0.323     0.387    -0.000
   5  27   9   8   0.27377   6180.91   7.07339     0.000     0.012    -1.694     0.487    -0.323     0.387    -0.000
   7  31   4   8   0.27376   6180.66   7.07286     0.000     1.148    -1.694     0.487    -0.323     0.387    -0.000
  17  13   5   8   0.27376   6180.68   7.07289     0.000     0.836    -1.694     0.487    -0.323     0.387    -0.000
  10  24   8   8   0.27366   6178.40   7.06815     0.000     1.798    -1.692     0.487    -0.324     0.387    -0.000
  14  14   9   8   0.27366   6178.26   7.06785     0.000     0.379    -1.691     0.487    -0.324     0.387    -0.000
   6   4  15   8   0.27364   6177.93   7.06716     0.000     1.437    -1.691     0.487    -0.324     0.387    -0.000
  13  19   8   8   0.27361   6177.15   7.06554     0.000     0.226    -1.690     0.487    -0.325     0.387    -0.000
  17  17   0   4   0.27354   6175.54   7.06217     0.000     0.026    -0.844     0.487    -0.325     0.387    -0.000
   4  32   5   8   0.27348   6174.36   7.05970     0.000     0.333    -1.687     0.487    -0.326     0.387    -0.000
   6  20  12   8   0.27346   6173.74   7.05842     0.000     0.997    -1.687     0.487    -0.326     0.387    -0.000
   3  33   4   8   0.27341   6172.67   7.05617     0.000     1.534    -1.685     0.487    -0.327     0.386    -0.000
  14  24   1   8   0.27339   6172.21   7.05520     0.000     0.185    -1.685     0.487    -0.327     0.386    -0.000
  12   8  12   8   0.27331   6170.44   7.05150     0.000     0.134    -1.683     0.488    -0.328     0.386    -0.000
  17  11   6   8   0.27331   6170.49   7.05161     0.000     0.920    -1.683     0.488    -0.328     0.386    -0.000
   8  14  13   8   0.27329   6169.96   7.05050     0.000     1.051    -1.682     0.488    -0.328     0.386    -0.000
   2  16  14   8   0.27328   6169.74   7.05003     0.000     0.176    -1.682     0.488    -0.328     0.386    -0.000
   7  19  12   8   0.27327   6169.61   7.04976     0.000     0.993    -1.682     0.488    -0.328     0.386    -0.000
  18   8   5   8   0.27327   6169.53   7.04959     0.000     0.994    -1.682     0.488    -0.328     0.386    -0.000
   0  32   6   4   0.27326   6169.28   7.04908     0.000     0.120    -0.841     0.488    -0.328     0.386    -0.000
  19   5   3   8   0.27315   6166.90   7.04409     0.000     0.832    -1.679     0.488    -0.330     0.386    -0.000
  13  25   3   8   0.27311   6165.88   7.04195     0.000     0.811    -1.678     0.488    -0.330     0.386    -0.000
  19   7   2   8   0.27311   6165.88   7.04194     0.000     1.415    -1.678     0.488    -0.330     0.386    -0.000
   1  31   7   8   0.27309   6165.43   7.04099     0.000     0.936    -1.677     0.488    -0.330     0.386    -0.000
  12  24   6   8   0.27306   6164.88   7.03985     0.000     0.459    -1.677     0.488    -0.331     0.386    -0.000
  17  17   1   8   0.27300   6163.34   7.03661     0.000     2.289    -1.675     0.488    -0.331     0.386    -0.000
   4  24  11   8   0.27289   6160.93   7.03155     0.000     0.000    -1.673     0.488    -0.333     0.386    -0.000
   0  20  13   4   0.27282   6159.31   7.02813     0.000     0.420    -0.835     0.488    -0.333     0.386    -0.000
  18   4   6   8   0.27282   6159.40   7.02832     0.000     0.304    -1.671     0.488    -0.333     0.386    -0.000
  16   4   9   8   0.27281   6159.20   7.02790     0.000     0.369    -1.671     0.488    -0.333     0.386    -0.000
   4  26  10   8   0.27279   6158.72   7.02688     0.000     1.200    -1.670     0.488    -0.334     0.386    -0.000
  18  12   3   8   0.27276   6158.01   7.02541     0.000     0.045    -1.669     0.488    -0.334     0.386    -0.000
   0  34   3   4   0.27274   6157.59   7.02451     0.000     2.281    -0.834     0.489    -0.334     0.386    -0.000
   6  28   8   8   0.27273   6157.41   7.02412     0.000     0.057    -1.669     0.489    -0.334     0.386    -0.000
   5  21  12   8   0.27270   6156.60   7.02243     0.000     1.774    -1.668     0.489    -0.335     0.385    -0.000
  16  18   4   8   0.27268   6156.25   7.02170     0.000     1.595    -1.668     0.489    -0.335     0.385    -0.000
  13  17   9   8   0.27266   6155.85   7.02085     0.000     2.085    -1.667     0.489    -0.335     0.385    -0.000
   7  11  14   8   0.27265   6155.49   7.02008     0.000     0.174    -1.667     0.489    -0.335     0.385    -0.000
  14   4  11   8   0.27265   6155.46   7.02002     0.000     1.292    -1.667     0.489    -0.335     0.385    -0.000
   1  25  11   8   0.27264   6155.39   7.01988     0.000     0.992    -1.667     0.489    -0.335     0.385    -0.000
  16  20   0   4   0.27263   6155.06   7.01917     0.000     0.100    -0.833     0.489    -0.335     0.385    -0.000
  15   5  10   8   0.27260   6154.36   7.01770     0.000     0.953    -1.665     0.489    -0.336     0.385    -0.000
  13  21   7   8   0.27256   6153.46   7.01579     0.000     0.297    -1.664     0.489    -0.336     0.385    -0.000
  11   5  13   8   0.27249   6151.92   7.01256     0.000     1.036    -1.663     0.489    -0.337     0.385    -0.000
  12  26   4   8   0.27243   6150.54   7.00963     0.000     1.124    -1.661     0.489    -0.338     0.385    -0.000
  11  21   9   8   0.27243   6150.47   7.00949     0.000     0.012    -1.661     0.489    -0.338     0.385    -0.000
  16  10   8   8   0.27239   6149.59   7.00763     0.000     0.221    -1.660     0.489    -0.338     0.385    -0.000
   0  30   8   4   0.27233   6148.25   7.00478     0.000     1.888    -0.829     0.489    -0.339     0.385    -0.000
  17  15   4   8   0.27222   6145.86   6.99974     0.000     1.583    -1.656     0.489    -0.340     0.385    -0.000
   9   5  14   8   0.27220   6145.42   6.99879     0.000     0.173    -1.656     0.489    -0.340     0.385    -0.000
   8  18  12   8   0.27215   6144.33   6.99648     0.000     1.758    -1.655     0.490    -0.341     0.385    -0.000
  19   1   4   8   0.27212   6143.69   6.99513     0.000     0.053    -1.654     0.490    -0.341     0.385    -0.000
   1  27  10   8   0.27209   6142.95   6.99357     0.000     1.613    -1.653     0.490    -0.342     0.385    -0.000
  16  20   1   8   0.27209   6142.98   6.99363     0.000     0.330    -1.653     0.490    -0.342     0.385    -0.000
  17   1   8   8   0.27193   6139.23   6.98568     0.000     1.157    -1.649     0.490    -0.343     0.384    -0.000
   4  34   0   4   0.27189   6138.46   6.98404     0.000     0.025    -0.824     0.490    -0.344     0.384    -0.000
  15  11   9   8   0.27188   6138.25   6.98360     0.000     2.058    -1.648     0.490    -0.344     0.384    -0.000
   0  12  15   4   0.27187   6137.91   6.98286     0.000     0.000    -0.824     0.490    -0.344     0.384    -0.000
   2  32   6   8   0.27184   6137.25   6.98148     0.000     1.407    -1.647     0.490    -0.344     0.384    -0.000
  14  24   2   8   0.27178   6135.88   6.97856     0.000     1.652    -1.646     0.490    -0.345     0.384    -0.000
  10  18  11   8   0.27172   6134.53   6.97568     0.000     0.000    -1.644     0.490    -0.346     0.384    -0.000
  18  14   0   4   0.27168   6133.71   6.97394     0.000     0.099    -0.822     0.490    -0.346     0.384    -0.000
  19   9   0   4   0.27162   6132.32   6.97097     0.000     1.647    -0.821     0.491    -0.347     0.384    -0.000
   0   0  16   2   0.27160   6131.95   6.97018     0.000     0.630    -0.410     0.491    -0.347     0.384    -0.000
  13   1  12   8   0.27160   6131.83   6.96993     0.000     0.966    -1.641     0.491    -0.347     0.384    -0.000
  11  23   8   8   0.27155   6130.73   6.96759     0.000     0.056    -1.640     0.491    -0.348     0.384    -0.000
   5  31   6   8   0.27155   6130.70   6.96752     0.000     0.531    -1.640     0.491    -0.348     0.384    -0.000
   5  33   3   8   0.27149   6129.33   6.96461     0.000     0.179    -1.639     0.491    -0.348     0.384    -0.000
  10  10  13   8   0.27143   6127.93   6.96162     0.000     0.413    -1.637     0.491    -0.349     0.384    -0.000
   1  33   5   8   0.27142   6127.86   6.96146     0.000     0.100    -1.637     0.491    -0.349     0.384    -0.000
   2  20  13   8   0.27141   6127.44   6.96056     0.000     0.958    -1.637     0.491    -0.349     0.384    -0.000
  17  17   2   8   0.27139   6127.17   6.95999     0.000     0.025    -1.636     0.491    -0.350     0.384    -0.000
   6   6  15   8   0.27137   6126.68   6.95893     0.000     0.000    -1.636     0.491    -0.350     0.384    -0.000
   4  34   1   8   0.27136   6126.48   6.95852     0.000     2.212    -1.635     0.491    -0.350     0.384    -0.000
  11  19  10   8   0.27133   6125.80   6.95705     0.000     1.171    -1.635     0.491    -0.350     0.384    -0.000
   2  34   3   8   0.27133   6125.74   6.95694     0.000     0.326    -1.635     0.491    -0.350     0.384    -0.000
   3  11  15   8   0.27130   6124.95   6.95525     0.000     1.536    -1.634     0.491    -0.351     0.383    -0.000
   1  23  12   8   0.27122   6123.36   6.95185     0.000     0.233    -1.632     0.491    -0.351     0.383    -0.000
  19   3   4   8   0.27123   6123.37   6.95187     0.000     1.790    -1.632     0.491    -0.351     0.383    -0.000
   6  32   4   8   0.27122   6123.27   6.95164     0.000     1.373    -1.632     0.491    -0.352     0.383    -0.000
   9  29   5   8   0.27122   6123.22   6.95154     0.000     1.939    -1.632     0.491    -0.352     0.383    -0.000
   4  10  15   8   0.27120   6122.78   6.95060     0.000     1.534    -1.632     0.491    -0.352     0.383    -0.000
  10  30   0   4   0.27118   6122.42   6.94983     0.000     0.421    -0.816     0.491    -0.352     0.383    -0.000
   0   2  16   4   0.27116   6121.82   6.94856     0.000     0.482    -0.815     0.491    -0.352     0.383    -0.000
  18  14   1   8   0.27115   6121.76   6.94842     0.000     0.327    -1.630     0.491    -0.352     0.383    -0.000
